is_mt,latitude,longitude
0,40.61324,-74.03332
1,40.8449101,-73.9332329
0,40.7020297,-73.7820264
0,40.7619707,-73.9253817
1,40.819893,-73.940346
0,40.6754631,-73.7338404
0,40.6592762,-73.8889963
1,40.7661449,-73.9972347
0,40.6860873,-73.9826602
0,40.7430849,-73.9357889
0,40.6717735,-73.9364055
0,40.6948327,-73.7508456
0,40.5893449,-74.1014938
0,40.6267107,-74.0043518
0,40.6022303,-73.9342642
0,40.686745,-73.96553
0,40.7049631,-73.9078555
0,40.6804131,-73.9583144
0,40.6703577,-73.9887132
1,40.7203761,-74.0032612
0,40.6371969,-73.8975831
0,40.720457,-73.9407963
0,40.7428002,-73.8663636
0,40.5763857,-73.96717
0,40.5972647,-73.7671545
0,40.6261901,-73.9218373
0,40.7415207,-73.9045896
1,40.7485121,-73.9887144
1,40.7839004,-73.9740586
0,40.6135074,-73.9540845
0,40.6864472,-73.8548409
1,40.7415488,-73.9895745
0,40.5796897,-74.100392
0,40.7509782,-73.9347418
0,40.5958903,-74.0858762
0,40.6638223,-73.9874527
0,40.5770188,-73.9641927
0,40.6526268,-74.0061627
1,40.7606005,-73.9643142
0,40.6566109,-73.9309021
0,40.7410282,-73.9343077
1,40.754684,-73.984245
0,40.6030305,-73.8200508
1,40.7555161,-73.9836239
0,40.7495683,-73.8981935
0,40.5783362,-73.963706
1,40.7678129,-73.9620143
1,40.7047985,-74.0166846
1,40.7851739,-73.9433171
0,40.6634902,-73.736177
0,40.6505297,-73.9558249
1,40.7667698,-73.9711844
1,40.7241363,-73.9926041
0,40.7564807,-73.8313492
0,40.7051924,-73.9028671
0,40.6527254,-74.0093449
0,40.6641936,-73.8411164
1,40.7889594,-73.9759417
0,40.7267569,-73.7141023
0,40.6808791,-73.8579068
0,40.7224663,-73.7369176
0,40.7445767,-73.8258072
1,40.7144059,-73.9902208
0,40.671877,-73.9141305
0,40.630599,-73.9703029
0,40.7650931,-73.8290603
1,40.8221642,-73.9424112
0,40.6465038,-74.0232069
1,40.7144934,-74.0135921
0,40.675213,-73.9193861
0,40.6799525,-73.9813242
0,40.5523565,-74.1331691
0,40.657184,-73.7659615
1,40.7236259,-74.0047875
0,40.6484657,-74.0068217
0,40.7688183,-73.9334463
0,40.6961413,-73.817881
0,40.7553981,-73.7543765
0,40.7579468,-73.9098866
0,40.6182828,-74.1051867
0,40.6603986,-73.9803709
1,40.7710545,-73.9871437
0,40.5529042,-74.13656
1,40.7691169,-73.9885593
0,40.7614474,-73.8028734
0,40.6527684,-73.8862898
0,40.70298,-73.943184
1,40.8135663,-73.9513201
0,40.66786,-73.76656
0,40.5428693,-74.2153065
0,40.59595,-74.09587
1,40.7722094,-73.9821793
0,40.5909917,-74.0809119
1,40.7403945,-73.9790771
0,40.7529763,-73.9102326
0,40.720979,-73.838297
1,40.7539938,-73.9741894
0,40.6813829,-73.953515
0,40.7854447,-73.7786767
0,40.721485,-73.81082
1,40.8410516,-73.944679
0,40.6687978,-73.9311201
0,40.7507198,-73.7711152
1,40.7456822,-73.9721247
0,40.6134133,-74.1112228
0,40.6695476,-73.9116642
0,40.6581196,-73.9339965
0,40.7816842,-73.8459383
0,40.7482233,-73.8783421
1,40.742258,-73.9776727
0,40.6531978,-74.0055789
0,40.6299159,-73.9866737
0,40.759445,-73.7896354
0,40.6562632,-73.8957265
0,40.6625242,-73.8407023
1,40.7509033,-73.9981196
0,40.6836516,-73.8721862
0,40.6661512,-73.8057432
0,40.6804855,-73.7746985
0,40.6987748,-73.9951458
0,40.6783285,-73.9720266
1,40.7627399,-73.959696
0,40.7491432,-73.9156009
0,40.7199104,-73.8090389
0,40.6863048,-73.7939082
0,40.6900123,-73.7920324
0,40.6417288,-73.9076365
1,40.7453835,-73.9947093
0,40.6550087,-73.9050701
1,40.7281932,-73.9955911
0,40.6640634,-73.9611073
0,40.5566168,-74.203986
1,40.7103961,-74.0055981
1,40.7413566,-73.989127
0,40.6140296,-73.9493046
0,40.670658,-73.9579745
0,40.7734737,-73.9170756
0,40.7471331,-73.8886766
0,40.6287961,-73.9878412
0,40.7568039,-73.8736557
0,40.6802181,-73.9778846
0,40.666833,-73.9849433
0,40.6885434,-73.8229319
0,40.7079599,-73.8777771
0,40.7405692,-73.8692478
1,40.757732,-73.99686
0,40.6125498,-73.962859
0,40.6235929,-73.9757996
1,40.7916628,-73.9646839
0,40.681525,-73.8247244
0,40.7183865,-73.9571327
0,40.6982647,-73.9339856
1,40.7515235,-73.9939473
1,40.752316,-73.9859454
0,40.6302891,-74.1653237
0,40.5819581,-73.9599419
1,40.7610362,-73.9870157
0,40.6339615,-74.0147538
1,40.8035674,-73.9671411
1,40.755207,-73.996654
0,40.7440725,-73.8676855
0,40.6644703,-73.8959191
0,40.6143191,-74.0777994
0,40.6683646,-73.9846582
1,40.735214,-73.9917152
0,40.5901115,-73.9742167
0,40.6676238,-73.9423608
1,40.7115699,-74.0157846
0,40.6815715,-73.9257853
0,40.7761313,-73.9106996
0,40.7516892,-73.885612
0,40.7859327,-73.8477629
0,40.7216784,-73.8359648
0,40.7262131,-73.7263967
1,40.7140687,-73.9975038
0,40.742731,-73.9149847
0,40.599037,-73.9545122
0,40.7433409,-73.7848144
1,40.8020766,-73.9340633
0,40.6457036,-73.901433
0,40.5973442,-74.0709595
0,40.6348652,-74.0263807
0,40.6646281,-73.8499177
0,40.6274678,-73.962775
0,40.7038229,-73.8087892
0,40.7650931,-73.8290603
0,40.5952075,-73.758491
0,40.7641883,-73.8625736
1,40.7583292,-73.9689357
0,40.7465563,-73.826199
0,40.7132821,-73.7660495
0,40.7503519,-73.8188372
1,40.778794,-73.9820547
0,40.6913744,-73.8098815
1,40.8029708,-73.9638616
1,40.7707422,-73.9945485
1,40.7592705,-73.9808868
0,40.6997727,-73.9829307
1,40.7336333,-74.0027856
0,40.7463333,-73.8963254
0,40.6541788,-73.9107115
0,40.6153293,-74.0315128
0,40.6367927,-73.9574337
1,40.719067,-73.99336
0,40.697075,-73.93185
1,40.7433901,-73.9861458
1,40.8069826,-73.9534995
0,40.7048244,-73.9245872
0,40.7085828,-73.900395
0,40.6452388,-73.9787034
1,40.7570213,-74.004927
0,40.75959,-73.7878409
1,40.81512,-73.9587033
1,40.7852936,-73.9693348
1,40.8069751,-73.9376345
0,40.6827759,-73.8432319
0,40.7829876,-73.8377348
0,40.6781564,-73.9441507
0,40.7582242,-73.917405
0,40.767372,-73.7387475
1,40.7434737,-73.9767593
1,40.7047985,-74.0166846
1,40.7264365,-74.0056572
0,40.5729319,-74.0003096
1,40.7365615,-73.9890159
1,40.7413501,-73.9813106
0,40.5595602,-74.1561119
1,40.7190477,-73.9964791
0,40.697797,-73.8081393
0,40.6845073,-73.8691522
0,40.6331533,-73.9776156
1,40.8315678,-73.9429813
0,40.7511118,-73.887414
1,40.7683809,-73.961458
0,40.6902263,-73.7622035
0,40.6629463,-73.9537838
0,40.7442824,-73.8617774
0,40.7139419,-73.8487137
0,40.6520399,-73.8879488
0,40.7080712,-73.9433213
0,40.6288462,-73.9985445
0,40.7066326,-73.8065882
0,40.6978677,-73.7430265
0,40.75144,-73.824923
0,40.6744673,-73.9754675
0,40.76226,-73.7569828
0,40.7563571,-73.8257728
0,40.5755377,-73.9796399
0,40.7334973,-73.8703694
0,40.6841507,-73.8847976
0,40.5493062,-74.1746913
0,40.6763194,-74.011414
0,40.6788433,-73.754179
1,40.7475353,-74.007828
1,40.7490533,-73.9957485
0,40.6951578,-73.8453953
1,40.7313511,-73.9825546
0,40.7103204,-73.8499735
0,40.6774056,-73.9830482
1,40.7923473,-73.9525238
1,40.7515772,-73.982275
0,40.7590711,-73.7985019
1,40.7464029,-73.9797248
0,40.7429437,-73.9168429
0,40.6767691,-73.8894827
1,40.7548409,-73.9841185
0,40.6872498,-73.8719701
1,40.7944657,-73.939629
0,40.6213252,-73.9091056
1,40.8487357,-73.9323363
1,40.7345334,-73.9922674
0,40.6998478,-73.9910308
1,40.7635935,-73.9814343
1,40.7565681,-73.990276
1,40.7592705,-73.9808868
0,40.6882358,-73.7619546
0,40.689245,-73.8450052
1,40.728195,-73.984886
1,40.7615986,-73.9844887
0,40.661997,-73.9195931
0,40.7263002,-73.8435949
0,40.6894317,-73.9968737
0,40.6527254,-74.0093449
0,40.6758423,-73.9990374
0,40.6746262,-74.0077113
0,40.7555487,-73.7757116
1,40.7723324,-73.9587154
0,40.6188874,-73.927883
0,40.6259754,-73.9762346
0,40.7043093,-73.8563457
1,40.7781668,-73.9745338
0,40.7329471,-73.8470071
1,40.8578397,-73.9320414
0,40.7307208,-73.948772
0,40.7172894,-73.8320724
0,40.688616,-73.9891681
0,40.7746848,-73.9038236
0,40.6199089,-73.9930911
0,40.7402281,-73.8216181
0,40.7158041,-73.8244755
1,40.7507645,-73.9684267
1,40.7366908,-73.9931187
1,40.7225555,-74.0014034
0,40.6654754,-73.7475057
0,40.6054825,-73.9997191
1,40.8175991,-73.953185
0,40.63512,-73.94888
1,40.7699063,-73.9805625
0,40.6307476,-73.9717115
1,40.757233,-73.976047
0,40.6831865,-73.8663028
0,40.6267232,-73.9695517
0,40.673645,-73.81025
0,40.6678948,-73.8420304
0,40.5867553,-73.9580525
0,40.5676287,-74.1126115
1,40.8081214,-73.9601056
0,40.7489548,-73.8996922
1,40.7047603,-74.0149606
0,40.7002304,-73.8338032
1,40.7965615,-73.972255
0,40.6941184,-73.9601594
1,40.7767742,-73.9845646
0,40.6543098,-73.9097419
1,40.754584,-73.9991446
0,40.6278735,-73.9848044
1,40.7454034,-73.9773613
0,40.7170331,-73.9564374
0,40.6394461,-74.0269518
1,40.7348379,-73.9907554
0,40.729458,-73.78026
0,40.6973167,-73.9322699
1,40.8480183,-73.940437
0,40.7025952,-73.8552926
0,40.6680422,-73.8605404
0,40.6957911,-73.933119
0,40.6981053,-73.9336973
1,40.7229337,-73.9886394
1,40.7596199,-73.9619648
0,40.693975,-73.9138785
0,40.63834,-74.01736
0,40.672615,-74.0006
0,40.644811,-74.0959676
0,40.7450548,-73.7102127
0,40.7742135,-73.9318162
1,40.8204372,-73.9362273
0,40.6703265,-73.8887724
0,40.6931009,-73.9548807
1,40.7654131,-73.9679757
0,40.6561436,-73.9772979
0,40.6627287,-73.7478621
1,40.7203071,-73.9891124
0,40.6921959,-73.9248756
1,40.736035,-73.9978061
0,40.679802,-73.93892
1,40.7565681,-73.990276
0,40.765363,-73.8824117
0,40.6972035,-73.9529233
1,40.7717753,-73.9675322
1,40.7615785,-73.958834
0,40.6531902,-73.9662132
1,40.7781806,-73.9565454
0,40.5976975,-73.9481395
0,40.7271404,-73.854258
0,40.6859579,-73.9802733
1,40.7605353,-73.9583509
1,40.8070974,-73.9459787
0,40.7573251,-73.7831629
0,40.6934057,-73.9088523
0,40.7553365,-73.8432452
0,40.6541334,-73.9123297
0,40.6695557,-73.8463307
1,40.7704335,-73.9601102
0,40.759725,-73.9205977
0,40.6912226,-73.9527653
1,40.750218,-73.979056
0,40.674463,-73.9528493
1,40.7829246,-73.9593913
0,40.6858076,-73.8325772
0,40.6872384,-73.8275291
1,40.8018664,-73.9413524
0,40.6940904,-73.7784606
0,40.6980036,-73.974788
0,40.6941197,-73.9946196
0,40.62625,-73.920876
0,40.6689755,-73.9066724
1,40.8495422,-73.9363982
0,40.6773731,-73.792317
0,40.5515623,-74.1452943
0,40.6625242,-73.8407023
0,40.6674789,-73.9562246
0,40.6426886,-73.9576354
0,40.697797,-73.8081393
0,40.7640011,-73.7434897
0,40.6420144,-73.9312919
1,40.799984,-73.944855
1,40.7831606,-73.9804719
0,40.6398549,-74.0121932
1,40.7416232,-73.9937353
1,40.7711045,-73.9638248
1,40.7641132,-73.9884952
1,40.7236259,-74.0047875
0,40.6847352,-73.8511092
0,40.6112477,-74.1695913
0,40.6654959,-73.7557205
1,40.7606005,-73.9643142
0,40.6502972,-73.9661462
1,40.7697502,-73.9606016
0,40.6175896,-73.9638107
0,40.7511996,-73.8902615
0,40.687951,-73.8250104
0,40.7488634,-73.8927087
0,40.6808789,-74.0054694
1,40.8082305,-73.9665319
1,40.73038,-73.9863758
1,40.7504936,-73.9717112
0,40.614217,-73.9774094
0,40.6856536,-73.8286257
0,40.757177,-73.7276628
0,40.6493953,-73.9416991
1,40.8075979,-73.9371788
1,40.7175957,-73.9963277
1,40.735313,-73.9941184
0,40.6529272,-73.9593299
1,40.7611476,-73.9795146
0,40.5972673,-73.9986569
0,40.6691365,-73.9200423
0,40.6227293,-74.0313614
1,40.8129407,-73.9517685
1,40.7495913,-74.0027863
0,40.6050689,-73.9791267
1,40.7491017,-73.9840766
0,40.6024665,-73.9663685
0,40.751038,-73.9095567
1,40.7533182,-73.9725871
0,40.61424,-73.98824
0,40.671567,-73.7903091
1,40.777874,-73.9517434
0,40.6756249,-73.8987786
1,40.7387605,-74.0024069
1,40.7403945,-73.9790771
0,40.632898,-73.9577461
1,40.7103961,-74.0055981
1,40.7368775,-74.0055354
0,40.6618355,-73.8931046
0,40.6877514,-73.8574054
0,40.6734869,-73.9729552
0,40.5961601,-73.9610281
0,40.6754004,-73.9974476
0,40.6643768,-73.9237498
0,40.7116098,-73.9575338
1,40.7703901,-73.9541135
0,40.680016,-73.87743
0,40.7014391,-73.9847624
1,40.719937,-74.001425
0,40.6397354,-73.9067421
1,40.7978156,-73.9713371
0,40.7172714,-73.9628511
0,40.6978751,-73.802369
0,40.648046,-74.0000829
0,40.6653105,-73.8902983
1,40.7470784,-73.9813415
1,40.7948277,-73.9762321
1,40.7997827,-73.9681976
0,40.6829303,-73.940159
0,40.6991071,-73.8333119
1,40.7494844,-73.9753821
0,40.7116424,-73.9439099
0,40.7616851,-73.7603059
1,40.7742266,-73.9811136
1,40.7170989,-73.9985895
1,40.7716958,-73.9591816
1,40.758981,-73.9959428
1,40.769792,-73.9880646
1,40.7225499,-74.006299
0,40.6647513,-73.8940407
0,40.692778,-73.9576793
0,40.7629537,-73.8319573
0,40.5996987,-73.9485196
0,40.62025,-74.03237
0,40.6965055,-73.9393246
0,40.622374,-73.9647195
1,40.7655201,-73.9800367
1,40.7198381,-74.0051876
1,40.7577322,-73.9968524
1,40.7394976,-73.9826643
0,40.6596509,-73.7738282
1,40.762288,-73.9723632
1,40.7375473,-74.0048282
1,40.8050324,-73.9568204
1,40.7232603,-73.9884301
0,40.7284066,-73.8896532
1,40.760927,-73.9945276
0,40.7491892,-73.8861143
1,40.8105319,-73.9620549
0,40.5824979,-73.9573747
0,40.6129884,-74.1240768
0,40.6355423,-73.9228316
1,40.760927,-73.9945276
1,40.8095251,-73.9378814
0,40.5815333,-73.9619438
0,40.7066326,-73.8065882
1,40.7564889,-73.9977585
0,40.7894584,-73.8467762
0,40.6091386,-74.0018548
0,40.665508,-73.9927692
1,40.754584,-73.9991446
0,40.7485401,-73.9496281
0,40.6941157,-73.8523612
1,40.7342607,-73.9835497
0,40.7537216,-73.8328215
0,40.71314,-73.7817845
1,40.827251,-73.9386923
1,40.7979463,-73.9400231
1,40.7208345,-73.9976551
0,40.7699732,-73.9120545
0,40.7427676,-73.9330105
0,40.6653769,-73.9342236
1,40.781483,-73.95626
1,40.8005,-73.96994
0,40.6307461,-73.977166
0,40.6856595,-73.9856891
1,40.7490533,-73.9957485
0,40.640237,-73.9059739
0,40.6572088,-73.9002951
0,40.6752708,-73.8115569
1,40.7660449,-73.983365
1,40.8020766,-73.9340633
1,40.7997602,-73.9662075
0,40.6945695,-73.9906673
0,40.6370977,-73.934637
0,40.7011315,-73.9608621
0,40.6807296,-73.9832997
0,40.6756639,-73.752471
0,40.7603108,-73.7743094
1,40.8492939,-73.9389684
0,40.6145408,-73.9253952
1,40.8036997,-73.9358171
0,40.5432612,-74.1973069
0,40.6573847,-73.7404865
0,40.7032933,-73.7960918
0,40.7422296,-73.9283702
0,40.6967006,-73.9103011
1,40.7303203,-74.0046869
0,40.6764204,-73.9415348
1,40.7207095,-73.9813092
0,40.7495021,-73.9466642
0,40.6180573,-74.0205243
1,40.763547,-73.9693376
0,40.6897561,-73.9393885
1,40.7553005,-73.9753439
0,40.7102524,-73.7998578
0,40.7374222,-73.8631737
0,40.7129031,-73.7659498
0,40.7627943,-73.7961081
0,40.6954952,-73.7839338
1,40.7551925,-73.9712183
1,40.7539088,-73.9996138
1,40.7524109,-73.9783479
0,40.7552653,-73.8881577
0,40.6356495,-74.0768767
0,40.6369309,-73.9110805
1,40.7559096,-73.9944667
1,40.7769101,-73.9574705
0,40.66495,-73.92288
0,40.6072019,-73.7544356
0,40.7165088,-73.847099
0,40.739114,-73.8897401
0,40.6477251,-73.976335
0,40.61368,-73.911934
0,40.6519384,-73.9293933
0,40.7259107,-73.8500178
0,40.5324832,-74.2030921
0,40.6517331,-73.930381
0,40.6465718,-73.8961633
0,40.6647091,-73.9282299
1,40.8302224,-73.9476836
0,40.6182458,-74.002399
1,40.8216382,-73.9390768
0,40.6131226,-74.0308527
0,40.6236805,-73.9977125
0,40.7344817,-73.8223696
0,40.6816356,-73.9317919
0,40.604195,-73.97218
1,40.7497883,-73.9877686
0,40.7334612,-73.7354562
0,40.7151185,-73.832233
0,40.7242651,-73.9376542
1,40.781952,-73.9754821
1,40.842312,-73.9351402
0,40.5497698,-74.1921085
0,40.7045849,-73.7848493
1,40.8264416,-73.9392676
0,40.6196656,-74.0996777
1,40.7237466,-74.0061151
1,40.820966,-73.9395652
0,40.7383334,-73.8498924
0,40.5431538,-74.1737721
0,40.6441263,-74.0041656
0,40.687951,-73.8250104
0,40.6397179,-73.9908227
0,40.5962966,-73.9794247
0,40.6887896,-73.9168997
0,40.744756,-73.9105432
0,40.7070923,-73.8972304
1,40.7476292,-73.9767362
1,40.8454401,-73.9386792
1,40.7179222,-73.9930954
1,40.7797618,-73.944358
1,40.7339213,-73.9927942
1,40.8495249,-73.9399152
0,40.7678553,-73.9342271
0,40.6906912,-73.9161977
1,40.7614858,-73.9605992
0,40.6979035,-73.9467957
1,40.8499936,-73.9386533
1,40.7187947,-73.9890116
1,40.7128793,-73.9850375
1,40.7315966,-73.9947898
0,40.6994563,-73.9396898
1,40.7187947,-73.9890116
0,40.7133478,-73.9038003
1,40.7509597,-73.9827227
0,40.6687847,-73.9478174
0,40.71603,-73.82359
1,40.7217925,-73.9998521
0,40.7523184,-73.8323919
0,40.6333738,-74.110903
0,40.6628481,-73.9428299
0,40.6660852,-73.8280776
0,40.6698646,-73.9505022
0,40.6892997,-73.874054
1,40.7102203,-74.0077442
0,40.7074939,-73.9415184
0,40.6906946,-73.9572731
0,40.7811158,-73.8210861
0,40.7090791,-73.9574886
0,40.6067224,-74.1013402
1,40.7168135,-73.9977634
0,40.745887,-73.9072612
0,40.69613,-73.987114
0,40.7875277,-73.794819
0,40.6322943,-73.966775
1,40.7487997,-73.969846
0,40.7057457,-73.809689
0,40.7703133,-73.8760236
0,40.6674789,-73.9562246
0,40.6855608,-73.8787485
1,40.8050573,-73.9390342
0,40.6799453,-73.9895589
1,40.8126915,-73.9531271
0,40.768023,-73.7884459
0,40.6680235,-73.8728217
1,40.7935573,-73.967016
1,40.8272005,-73.9366797
0,40.6957483,-73.8264613
1,40.750206,-74.00234
1,40.735214,-73.9917152
0,40.6784553,-73.9496774
1,40.7973382,-73.9624344
0,40.7155804,-73.9622893
0,40.6040288,-73.952294
0,40.7022402,-73.8196424
0,40.7706748,-73.7354925
0,40.7523184,-73.8323919
1,40.7514468,-74.0014293
1,40.7914677,-73.9741062
0,40.5913811,-73.9822779
0,40.6781627,-73.8974769
0,40.6960346,-73.9845292
0,40.7370358,-73.7042359
0,40.7207967,-73.9449556
0,40.6853239,-73.9807025
0,40.6918722,-73.9655986
1,40.7437832,-73.9735076
0,40.6501081,-73.9302061
0,40.7408961,-73.8996069
0,40.610949,-73.9536001
1,40.7986267,-73.9395205
1,40.8346811,-73.9444241
1,40.7290083,-73.9937473
1,40.7284238,-73.9996789
0,40.7311821,-73.8715971
0,40.742805,-73.9042774
1,40.7521904,-73.9934636
0,40.5973783,-73.7649684
0,40.6984873,-73.9214352
0,40.6868194,-73.9781997
1,40.7233076,-74.00298
1,40.7228188,-73.9930913
0,40.7110634,-73.8451673
0,40.6748,-73.85046
1,40.7642144,-73.9709581
1,40.7464029,-73.9797248
1,40.7880564,-73.9443222
1,40.7631147,-73.9996498
0,40.7136199,-73.830379
0,40.7738078,-73.8928888
0,40.7586961,-73.9342506
0,40.768692,-73.935814
0,40.7571916,-73.8904032
0,40.676132,-73.921906
0,40.6487213,-73.9649038
0,40.761048,-73.8351748
1,40.7208537,-74.0039287
0,40.6812617,-73.7648278
0,40.7196432,-73.8350571
0,40.6608751,-73.909459
0,40.5759714,-73.8479967
1,40.7534818,-73.9808885
0,40.7636973,-73.8191005
0,40.764651,-73.823484
0,40.7533378,-73.9202769
0,40.7621308,-73.8249346
0,40.5505959,-74.1388043
1,40.7434239,-73.9998484
1,40.7573389,-73.986013
1,40.7526874,-74.000527
0,40.5667175,-74.1376824
1,40.7954563,-73.9656282
0,40.7647053,-73.8109934
0,40.7282123,-73.9493223
1,40.7223244,-74.0117465
0,40.6655588,-73.7298428
0,40.71191,-73.78744
0,40.6763705,-73.8832248
0,40.675885,-73.7557617
0,40.7445087,-73.7945365
1,40.7606005,-73.9643142
0,40.6727061,-73.7581491
1,40.7876856,-73.9750141
1,40.760405,-73.9874743
0,40.6641936,-73.8411164
1,40.7604196,-73.9758293
0,40.6596509,-73.7738282
0,40.7406084,-73.7124586
1,40.7509597,-73.9827227
1,40.8524877,-73.9276947
0,40.666444,-73.9242449
0,40.6341296,-73.9285006
0,40.7133192,-73.9492435
0,40.7225983,-73.9045625
0,40.6896994,-73.9829585
1,40.7896243,-73.9400667
0,40.6071822,-73.9451321
0,40.5992214,-73.9737558
0,40.6911214,-73.9535659
1,40.7117796,-73.9997006
0,40.7503345,-73.8787316
1,40.7477648,-73.9829581
0,40.6306883,-73.9252042
0,40.6230292,-73.9862681
0,40.6391762,-74.121823
0,40.770642,-73.8265658
0,40.6308963,-73.992827
0,40.7201645,-73.844789
0,40.657591,-73.8834919
1,40.8050976,-73.9548735
0,40.7570897,-73.7337308
0,40.6266721,-74.1282631
0,40.6409147,-73.9736422
1,40.7170989,-73.9985895
0,40.5719861,-74.1082202
1,40.774809,-73.9844135
0,40.6808467,-73.9256239
0,40.577945,-74.1023153
0,40.6775631,-73.9330796
1,40.7142086,-73.9948417
0,40.7206006,-73.9547539
1,40.7238812,-73.9969515
1,40.8504168,-73.9345431
1,40.7789457,-73.962304
0,40.683821,-73.8368475
0,40.5157709,-74.243549
1,40.7666089,-73.9649896
0,40.7075733,-73.8361871
0,40.6986937,-73.8340667
1,40.7780145,-73.9821163
1,40.7482147,-73.9685398
0,40.5408344,-74.1773747
1,40.8524751,-73.9296033
0,40.7722013,-73.741754
0,40.59588,-73.75765
0,40.6781158,-73.9217116
0,40.5971705,-73.9714845
0,40.6701345,-73.8093689
0,40.6668416,-73.7894084
1,40.7602507,-73.9696243
0,40.743762,-73.9000284
0,40.678925,-74.01106
0,40.6327179,-73.9837621
1,40.8075979,-73.9371788
0,40.7713478,-73.9228439
0,40.7679997,-73.8308543
0,40.6526268,-74.0061627
0,40.7568977,-73.8931867
1,40.7236863,-73.9964752
0,40.6816743,-73.832793
0,40.5704668,-74.1097619
0,40.6761178,-73.7404569
1,40.7673924,-73.9823647
0,40.6777079,-73.9858602
0,40.7643501,-73.8259432
0,40.7778254,-73.7935058
1,40.7558074,-73.9864031
0,40.6479951,-73.9527671
1,40.7177239,-73.9857652
0,40.6741159,-73.9980749
0,40.7541939,-73.9327896
1,40.737673,-73.9880126
1,40.7697419,-73.9821185
0,40.6931332,-73.9698315
0,40.6242751,-73.9474199
1,40.7597385,-73.9742232
0,40.7296027,-73.8978379
1,40.7361777,-74.003529
0,40.666397,-73.7849977
0,40.5904732,-73.811609
0,40.6879453,-73.9814013
0,40.662175,-73.9537014
0,40.725908,-73.9353978
1,40.8077723,-73.9454833
0,40.660611,-73.942612
1,40.8609571,-73.9265034
0,40.7639802,-73.9105065
0,40.6422352,-74.002544
1,40.7416672,-74.0011295
0,40.7396752,-73.9345761
0,40.7577537,-73.7833817
0,40.7077158,-73.802787
0,40.6643477,-73.8723025
1,40.7785518,-73.9512482
0,40.6353979,-74.1066657
0,40.7481081,-73.9473547
1,40.7749592,-73.9588943
0,40.576984,-73.95192
0,40.709348,-73.8296866
1,40.7599125,-73.9588098
0,40.6776719,-73.828758
1,40.7213228,-74.0083444
1,40.7677437,-73.9821119
1,40.7307234,-73.989053
0,40.6330818,-74.1031888
0,40.7525661,-73.9052487
1,40.7136898,-73.9945856
0,40.7323251,-73.8107713
1,40.8384262,-73.9416888
0,40.6340258,-73.9502297
0,40.6747722,-73.8602956
0,40.6120134,-74.1221336
1,40.7561391,-73.9831689
0,40.691597,-73.9914466
1,40.7547072,-73.9916334
0,40.699531,-73.9110367
0,40.694276,-73.9924235
0,40.7423914,-73.7131222
0,40.6514213,-73.9371457
0,40.7113721,-73.8503355
0,40.6695557,-73.8463307
0,40.6278216,-74.1212583
0,40.6326333,-74.0125342
0,40.6963077,-73.8515486
0,40.7595695,-73.8301393
0,40.7613617,-73.8338023
0,40.6681458,-73.8819667
1,40.747067,-73.9792374
0,40.7033417,-73.8002032
0,40.6481811,-73.9299991
1,40.7608574,-73.9610689
1,40.7464925,-74.0013245
0,40.7413955,-73.8847997
0,40.6708115,-73.7426333
0,40.7051273,-73.7465908
0,40.6931835,-73.7338598
0,40.6843183,-73.7696774
1,40.7872263,-73.9541633
1,40.7553738,-73.9874463
0,40.6840001,-73.9503006
0,40.6832674,-73.9658663
0,40.5873051,-73.9603492
1,40.7583388,-73.9964084
0,40.7550695,-73.8900133
0,40.6592762,-73.8889963
0,40.6898418,-73.8500701
0,40.7279121,-73.8732414
1,40.757233,-73.976047
0,40.7350192,-73.8960291
0,40.6669488,-73.7971113
0,40.753644,-73.9076654
0,40.6564384,-73.9472648
0,40.6334622,-74.0765355
0,40.5834322,-73.9604775
1,40.7589494,-73.9684806
0,40.5993311,-73.7563082
1,40.7784761,-73.9854489
0,40.6399295,-73.9493822
0,40.7485401,-73.9496281
1,40.8645253,-73.9266187
0,40.6697365,-73.9310327
1,40.778486,-73.9452545
0,40.6585513,-73.7661549
0,40.6204363,-74.0244658
0,40.6466434,-73.9245917
1,40.7578281,-73.9930696
1,40.7194838,-73.9912843
0,40.7009771,-73.9178186
1,40.8173699,-73.9384882
0,40.6870802,-73.913891
0,40.6774965,-73.8953184
0,40.698677,-73.9588584
0,40.6493267,-73.8784359
0,40.5784964,-73.9348996
0,40.7082145,-73.7329197
0,40.5619893,-74.1055767
0,40.6184717,-74.0212161
0,40.6892276,-73.9846967
0,40.7100797,-73.8484736
0,40.5716627,-74.0919102
0,40.7260685,-73.9088906
0,40.7629768,-73.8253151
1,40.789108,-73.9665523
1,40.8442006,-73.9356515
1,40.754584,-73.9991446
0,40.670887,-73.9364893
0,40.7494537,-73.8870992
0,40.5840634,-73.9689988
1,40.7394976,-73.9826643
0,40.6817692,-73.9675328
1,40.7564532,-74.0015016
0,40.5867782,-73.8146437
1,40.7925479,-73.9410356
1,40.7494844,-73.9753821
0,40.7372527,-73.8660933
0,40.6984191,-73.8010546
0,40.7144553,-73.9632026
0,40.7619942,-73.7584818
0,40.6310384,-73.9855098
0,40.7165732,-73.952686
1,40.7514187,-73.9876456
0,40.6552752,-74.0104913
0,40.7025952,-73.8552926
0,40.7250047,-73.8725506
0,40.6599002,-73.9160382
0,40.769085,-73.731672
1,40.7204364,-74.0066956
0,40.7010012,-73.7401112
0,40.6445622,-73.98835
1,40.7606005,-73.9643142
0,40.724194,-73.72509
0,40.7369827,-73.8941676
